SitRecID,Country,ISO3,NatName,IntName,SitLat,SitLong,SitArea,IbaStatus,AzeStatus,AddedDate,ChangeDate,Source,DelTxt,DelGeom,Shape_Leng,Shape_Area,KBA_Qual,ID,OBJECTID_1,EEZ,Country_2,Sovereign,Remarks,Sov_ID,EEZ_ID,ISO_3digit,MRGID,Date_chang,Area_m2,Longitude,Latitude,area_meters_KBA
"45454",Seychelles,SYC,Grand Police (zones humides),Grand Police wetlands,-4.80071456677,55.52139798860,"18",,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","existing PA limit, combined to make individual KBAs by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.01572102317,0.00001505348,Global/ Regional to be determined,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,184661.673
"6780",Seychelles,SYC,Ile aux Vaches (Bird Island),Bird Island (Ile aux Vaches),-3.72056769586,55.20548309030,"75",confirmed,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","existing PA limit, combined to make individual KBAs by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.03581019161,0.00006127036,Global,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,752634.211
"6790",Seychelles,SYC,Ile Conception,Conception island,-4.66351772064,55.36583859250,"61",confirmed,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","existing PA limit, combined to make individual KBAs by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.04438260577,0.00005006291,Global,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,614242.261
"45456",Seychelles,SYC,Ile Curieuse,Curieuse Island,-4.28175613285,55.72236791160,"153",,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","existing PA limit, combined to make individual KBAs by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.10057308070,0.00012440917,Global/ Regional to be determined,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,1527201.172
"6792",Seychelles,SYC,Ile D'Arros et Atoll Saint-Joseph,D'Arros Island and Saint Joseph Atoll,-5.43047490142,53.33729268500,"2439",confirmed,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","existing PA limit, combined to make individual KBAs by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.21423812188,0.00198987572,Global/ Regional to be determined,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,24386514.740
"45457",Seychelles,SYC,Ile Denis,Denis Island,-3.80567597599,55.66696638590,"136",,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","existing PA limit, combined to make individual KBAs by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.04804862823,0.00011088897,Global/ Regional to be determined,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,1362010.946
"6796",Seychelles,SYC,Ile Desnoeufs,Desnoeufs island,-6.23492147616,53.04336910990,"38",confirmed,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","existing PA limit, combined to make individual KBAs by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.02316953375,0.00003142091,Global,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,384535.210
"45491",Seychelles,SYC,Ile du Nord (North Island),North Island (Ile du Nord),-4.39290648197,55.24457673570,"195",,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","existing PA limit, combined to make individual KBAs by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.06447220426,0.00015864166,Global/ Regional to be determined,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,1947147.859
"45459",Seychelles,SYC,Ile et Bancs de Providence,Providence Island and Bank,-9.40452703170,51.03808284130,"45957",,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","existing PA limit, combined to make individual KBAs by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.94354257762,0.03783072890,Global/ Regional to be determined,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,459565929.159
"45461",Seychelles,SYC,Ile Félicité,Félicité Island,-4.32821885795,55.87542380870,"141",,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","existing PA limit, combined to make individual KBAs by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.05175795560,0.00011519978,Global/ Regional to be determined,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,1414066.342
"6787",Seychelles,SYC,Ile Frégate,Frégate island,-4.58626075825,55.94088740380,"199",confirmed,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","existing PA limit, combined to make individual KBAs by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.06838198214,0.00016223757,Global,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,1990770.026
"6795",Seychelles,SYC,Ile Marie-Louise,Marie-Louise Island,-6.17930873594,53.14385948170,"57",confirmed,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","existing PA limit, combined to make individual KBAs by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.03036742301,0.00004645565,Global,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,568591.758
"45463",Seychelles,SYC,Ile Sainte-Anne,Sainte-Anne Island,-4.60142242785,55.50361521080,"44",,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","existing PA limit, combined to make individual KBAs by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.02517184135,0.00003616119,Global/ Regional to be determined,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,443714.220
"45464",Seychelles,SYC,Iles Saint-François et Bijoutier,Saint-François and Bijoutier Islands,-7.12031333926,52.75199679060,"5583",,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","existing PA limit, combined to make individual KBAs by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.29538700770,0.00456976394,Global/ Regional to be determined,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,55827237.571
"45455",Seychelles,SYC,Ile Assomption,Assomption Island,-9.73090223789,46.51113746060,"1408",,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","Based on the World Protected area Database, Island shape and 100m bathymetry by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.16732921133,0.00116007213,Global/ Regional to be determined,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,14079350.000
"45458",Seychelles,SYC,Ile Desroches - récifs environnants,Desroches Island - surrounding reefs,-5.68853527564,53.67315543570,"766",,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","Based on the World Protected area Database, Island shape and 100m bathymetry by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.28111807470,0.00062494106,Global/ Regional to be determined,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,7655569.510
"45460",Seychelles,SYC,Ile et Lagon d'Alphonse,Alphonse Island and Lagoon,-7.00612024322,52.72653886480,"160",,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","Based on the World Protected area Database, Island shape and 100m bathymetry by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.05022877923,0.00013095339,Global/ Regional to be determined,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,1600197.423
"45462",Seychelles,SYC,Ile Saint-Pierre,Saint-Pierre Island,-9.33179140534,50.72779533360,"170",,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","Based on the World Protected area Database, Island shape and 100m bathymetry by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.05444450898,0.00013951853,Global/ Regional to be determined,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,1695212.853
"45492",Seychelles,SYC,Ilot Frégate,Ilot Frégate,-4.60162576229,55.90715136390,"6",,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","Based on the World Protected area Database, Island shape and 100m bathymetry by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.01190349696,0.00000453355,Global/ Regional to be determined,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,55628.680
"45465",Seychelles,SYC,Lagon de Poivre et récifs environnants,Poivre Lagoon and surrounding reefs,-5.76144152638,53.30754796660,"1312",,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","Based on the World Protected area Database, Island shape and 100m bathymetry by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.30354320257,0.00107116406,Global/ Regional to be determined,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,13120201.126
"45466",Seychelles,SYC,Mont Signal,Mont Signal,-4.60416615184,55.44584259940,"76",,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","existing PA limit, combined to make individual KBAs by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.03154853445,0.00006157455,Global/ Regional to be determined,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,755544.946
"45467",Seychelles,SYC,Montagne Brûlée-Piton de l'Eboulis,Montagne Brûlée-Piton de l'Eboulis,-4.71559921454,55.50394005620,"114",,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","existing PA limit, combined to make individual KBAs by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.04291862224,0.00009311914,Global/ Regional to be determined,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,1142433.628
"6788",Seychelles,SYC,Montagne Glacis - When She Comes,Montagne Glacis - When She Comes,-4.57682800435,55.44640459610,"140",confirmed,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","existing PA limit, combined to make individual KBAs by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.05236718869,0.00011420923,Global/ Regional to be determined,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,1401446.227
"45493",Seychelles,SYC,Montagne Planneau (Grand Bois-Varigault-Cascade),Montagne Planneau (Grand Bois-Varigault-Cascade),-4.68362975737,55.48970826690,"1436",,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","existing PA limit, combined to make individual KBAs by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.23134454723,0.00117015445,Global/ Regional to be determined,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,14356700.200
"45494",Seychelles,SYC,Nid d'Aigle (crêtes et versants Est),Nid d'Aigle (ridge and eastern slopes),-4.35156873825,55.84101677960,"206",,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","existing PA limit, combined to make individual KBAs by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.06387730019,0.00016786772,Global/ Regional to be determined,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,2060498.038
"45468",Seychelles,SYC,Parc National de l'Ile aux récifs,Recif Island National Park,-4.58188432873,55.76397113840,"23",,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","existing PA limit, combined to make individual KBAs by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.02186465789,0.00001837094,Global/ Regional to be determined,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,225425.785
"45496",Seychelles,SYC,Parc National du Morne Seychellois,Morne Seychellois National Park,-4.64606473224,55.42980553900,"2536",,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","existing PA limit, combined to make individual KBAs by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.30530499263,0.00206692262,Global/ Regional to be determined,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,25360526.496
"45495",Seychelles,SYC,Parc National de Praslin,Praslin National Park,-4.33313004686,55.74124368870,"324",,,2016/03/17,,Existing limit,"Based on the World Protected area Database by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.07524269997,0.00026375302,Global/ Regional to be determined,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,3237522.437
"45469",Seychelles,SYC,Parc National Marin de Cap Ternay / Baie Ternay,Cap Ternay / Baie Ternay Marine National Park,-4.63941876744,55.38231616610,"618",,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","Based on the World Protected area Database, Island shape and 100m bathymetry by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.12410942517,0.00050340987,Global/ Regional to be determined,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,6176746.328
"45470",Seychelles,SYC,Parc National Marin de l'Ile Cocos,Ile Cocos Marine National Park,-4.31114085123,55.86565873500,"86",,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","Based on the World Protected area Database, Island shape and 100m bathymetry by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.03448606322,0.00006965647,Global/ Regional to be determined,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,855045.125
"45471",Seychelles,SYC,Parc National Marin de l'Ile Curieuse,Curieuse Island Marine National Park,-4.29258832525,55.72963016110,"1462",,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","Based on the World Protected area Database, Island shape and 100m bathymetry by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.26662481166,0.00119114094,Global/ Regional to be determined,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,14621806.105
"45472",Seychelles,SYC,Parc National Marin de Port Launay et zone humides côtières,Port Launay Marine National Park and coastal wetlands,-4.65147579897,55.39011861530,"164",,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","Based on the World Protected area Database, Island shape and 100m bathymetry by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.07628493775,0.00013326130,Global/ Regional to be determined,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,1635064.385
"45473",Seychelles,SYC,Parc National Marin de Sainte-Anne (PNMSA),Sainte-Anne Marine National Park (SAMNP),-4.62098828156,55.50125092460,"969",,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","Based on the World Protected area Database, Island shape and 100m bathymetry by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.28356124622,0.00078948007,Global/ Regional to be determined,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,9687020.551
"45474",Seychelles,SYC,Parc National Marin de Silhouette,Silhouette Marine National Park,-4.48783251930,55.23056260040,"2131",,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","Based on the World Protected area Database, Island shape and 100m bathymetry by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.40914952578,0.00173676666,Global/ Regional to be determined,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,21314186.616
"6799",Seychelles,SYC,Réserve Spéciale d'Aldabra,Aldabra Special Reserve,-9.41776602850,46.35409932860,"91948",confirmed,de-listed,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","Based on the World Protected area Database, Island shape and 100m bathymetry by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,1.07759243926,0.07569281444,Global,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,919479400.312
"6781",Seychelles,SYC,Reserve Spéciale de l'Ile Aride,Aride Island Special Reserve,-4.21074544108,55.66748404530,"212",confirmed,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","Based on the World Protected area Database, Island shape and 100m bathymetry by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.05382127457,0.00017241208,Global,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,2116656.937
"6783",Seychelles,SYC,Réserve Spéciale de l'Ile Cousin,Cousin Island Special Reserve,-4.33207334357,55.66243953180,"102",confirmed,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","Based on the World Protected area Database, Island shape and 100m bathymetry by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.03483483504,0.00008317504,Global,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,1020960.581
"45497",Seychelles,SYC,Réserve Spéciale de La Veuve,La Veuve Special Reserve,-4.35796215790,55.82952257890,"84",,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","existing PA limit, combined to make individual KBAs by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.03233305897,0.00006835697,Global/ Regional to be determined,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,839042.959
"45475",Seychelles,SYC,Rivière Kerlan,Kerlan River,-4.30690091632,55.69891242080,"12",,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","existing PA limit, combined to make individual KBAs by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.03357839512,0.00000958824,Global/ Regional to be determined,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,117697.803
"45476",Seychelles,SYC,Rochers d'Anse Petite Cour,Anse Petite Cour Boulders,-4.31123935858,55.73246891300,"8",,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","existing PA limit, combined to make individual KBAs by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.01412272602,0.00000679574,Global/ Regional to be determined,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,83418.901
"45477",Seychelles,SYC,Val d'Endor,Val d'Endor,-4.75474621675,55.50900974860,"22",,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","existing PA limit, combined to make individual KBAs by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.02759432359,0.00001826773,Global/ Regional to be determined,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,224105.541
"45498",Seychelles,SYC,Zone de La Misère-Dauban: La Misère,La Misère-Dauban area: La Misère,-4.67147428936,55.46972096990,"20",,,2016/03/17,,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","existing PA limit, combined to make individual KBAs by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.01956158093,0.00001627586,Global/ Regional to be determined,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,199692.958
"6786",Seychelles,SYC,Parc National de Silhouette,Silhouette National Park,-4.48707117575,55.22985070920,"1852",confirmed,confirmed,2016/03/17,2018/11/21,"IUCN SSC Amphibian Specialist Group,. 2013. Sechellophryne pipilodryas. The IUCN Red List of Threatened Species 2013: e.T59048A15435789. http://dx.doi.org/10.2305/IUCN.UK.2013-1.RLTS.T59048A15435789.en. Downloaded on 24 February 2017.",Based on existing KBA boundaries,3. draft polygon,0.21711349366,0.00150888941,Global,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,18517619.458
"6789",Seychelles,SYC,Mahé highlands and surrounding areas,Mahé highlands and surrounding areas,-4.65431218787,55.44175905900,"3674",confirmed,confirmed,2007/08/02,,http://datazone.birdlife.org/site/factsheet/6789,Same as IBA,3. draft polygon,0.26108113303,0.00299406274,Global,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,36735841.957
"6785",Seychelles,SYC,La Digue island,La Digue island,-4.36056038592,55.83677275870,"1143",confirmed,de-listed,2007/08/02,2019/03/11,IBA directory description,Digitised from Google Earth imagery. Interpretation from IBA directory,3. draft polygon,0.13032674156,0.00093146707,Global,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,11433191.317
"6784",Seychelles,SYC,Ile Cousine,Cousine island,-4.35083394304,55.64765455490,"29",confirmed,,2016/03/17,2021/02/26,"Existing limit, KBAs Planification, just merged Proteced areas that shared the same Name","existing PA limit, combined to make individual KBAs by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.03470734735,0.00002383461,Global,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,292558.958
"6793",Seychelles,SYC,Etoile island,Etoile island,-5.88650641398,53.02784620500,"40",confirmed,,2009/02/01,,Based on information in IBA Directory - coastlines used,Digitized using Flash Earth to deliniate coastline of Islands,3. draft polygon,0.02142232409,0.00003266735,Regional,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,400040.714
"6794",Seychelles,SYC,Boudeuse Island,Boudeuse Island,-6.08899398629,52.83235416990,"19",confirmed,,2009/02/01,2021/02/26,Based on information in IBA Directory - coastlines used,Digitized using Flash Earth to deliniate coastline of Islands,3. draft polygon,0.01425004475,0.00001517222,Regional,"31","23",Seychellois Exclusive Economic Zone,Seychelles,Seychelles,,"31","31",SYC,8337.000000000000000,,1337930914000.000000000000000,52.481504996509997,52.481504996509997,185730.309
"6761",Réunion (to France),REU,Piton des Neiges - Gros Morne,Piton des Neiges - Gros Morne,-21.08154753700,55.48677129700,"1832",confirmed,,2007/08/02,,IBA Directory,Scanned La reunion map,3. draft polygon,0.17247025243,0.00159214119,Global,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,18317807.040
"6762",Réunion (to France),REU,Grand Bénard - Tapcal,Grand Bénard - Tapcal,-21.11477474470,55.43670446110,"1620",confirmed,,2007/08/02,,IBA Directory,Scanned La reunion map,3. draft polygon,0.20495859327,0.00140866171,Global,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,16203308.332
"6764",Réunion (to France),REU,Mouth of the Cirque de Salazie,Mouth of the Cirque de Salazie,-20.98436586580,55.59830556450,"2232",confirmed,,2007/08/02,,IBA Directory,Scanned La reunion map,3. draft polygon,0.21616980910,0.00193842929,Global,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,22316109.862
"6765",Réunion (to France),REU,Rivière des Marsouins - Grand Etang,Rivière des Marsouins - Grand Etang,-21.08220086490,55.62979819220,"3170",confirmed,,2007/08/02,,IBA Directory,Scanned La reunion map,3. draft polygon,0.26337021715,0.00275531758,Global,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,31700177.053
"6767",Réunion (to France),REU,Rivière des Remparts - Rivière Langevin,Rivière des Remparts - Rivière Langevin,-21.26771612850,55.67277167470,"8764",confirmed,,2007/08/02,,IBA Directory,Scanned La reunion map,3. draft polygon,0.39317508073,0.00762715244,Global,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,87643627.597
"6768",Réunion (to France),REU,Ravine de la Grande Chaloupe,Ravine de la Grande Chaloupe,-20.88665351280,55.39165249500,"321",confirmed,,2007/08/02,,IBA Directory,Scanned La reunion map,3. draft polygon,0.08983122162,0.00027865813,Global,"32","24",Réunion Exclusive Economic Zone,Réunion,France,,"179","32",REU,8338.000000000000000,,315823179500.000000000000000,54.702254592372000,54.702254592372000,3210088.319
