SitRecID,Country,ISO3,NatName,IntName,SitLat,SitLong,SitArea,IbaStatus,AzeStatus,AddedDate,ChangeDate,Source,DelTxt,DelGeom,Shape_Leng,Shape_Area,KBA_Qual,Sovereign,area_int_EEZ_KBA
"6543",Madagascar,MDG,Zone humide d'Ankobohobo,Ankobohobo wetland,-15.43703867980,46.68887946710,"3497",confirmed,,2016/03/17,,"Protected area from the Ministry of Forestry, 2010",existing protected area boundary,3. draft polygon,0.33910662832,0.00294478075,Global/ Regional to be determined,Madagascar,6546667.326
"22482",Madagascar,MDG,Nankinana (Ambodibonara-Masomeloka),Nankinana (Ambodibonara-Masomeloka),-20.34639234460,48.61727626990,"2195",,,2016/03/17,,"MNP, Protected area from the Ministry of Forestry, 2010",existing protected area boundary,3. draft polygon,0.33332439424,0.00189868140,Global/ Regional to be determined,Madagascar,232.645
"22485",Madagascar,MDG,NAP Amoron'i Onilahy et Rivière Onilahy,Amoron'i Onilahy and Onilahy River NPA,-23.53310778990,44.21616829110,"15660",,,2016/03/17,,"WWF, Protected area from the Ministry of Forestry, 2007",existing protected area boundary,3. draft polygon,2.85965552186,0.01384641363,Global/ Regional to be determined,Madagascar,1628404.354
"22428",Madagascar,MDG,NAP Ampasindava - Baie de Rigny (Est),Ampasindava - Rigny Bay (East) NPA,-13.68243047820,48.20104128060,"162611",,confirmed,2016/03/17,,"SAGE, Protected area from the Ministry of Forestry, 2010",existing protected area boundary,3. draft polygon,2.80879160617,0.13586339398,Global,Madagascar,111806808.743
"45373",Madagascar,MDG,NAP Andreba,Andreba NPA,-15.93971563250,49.70687563490,"29",,,2016/03/17,,"WCS, Protected area from the Ministry of Forestry, 2007",existing protected area boundary,3. draft polygon,0.04409927658,0.00002458231,Global/ Regional to be determined,Madagascar,58554.861
"45378",Madagascar,MDG,NAP Antrema,Antrema NPA,-15.76892985850,46.12397430710,"20656",,,2016/03/17,,"MNHN, Protected area from the Ministry of Forestry, 2000",existing protected area boundary,3. draft polygon,0.59486267400,0.01741972360,Global/ Regional to be determined,Madagascar,24784705.820
"23312",Madagascar,MDG,NAP Cratère de Nosy Be,Nosy Be Crater NPA,-13.31074571480,48.22841512190,"5314",,,2016/03/17,,"MATE, Protected area from the Ministry of Forestry, 2010",existing protected area boundary,3. draft polygon,0.26246970164,0.00443342750,Global/ Regional to be determined,Madagascar,184305.321
"6583",Madagascar,MDG,NAP Complexe Lac Ihotry - Delta du Mangoky,Lake Ihotry - Mangoky Delta Complex NPA,-21.63559396210,43.73036271720,"176105",confirmed,,2016/03/17,,"ASITY, Protected area from the Ministry of Forestry, 2010",existing protected area boundary,3. draft polygon,6.88959228739,0.15363366507,Global,Madagascar,158642098.404
"45386",Madagascar,MDG,NAP Forêt Classée de Manombo,Manombo Classified Forest NPA,-22.96042482860,47.74968047280,"10006",,,2016/03/17,,"DURELL, Protected area from the Ministry of Forestry, 2010",existing protected area boundary,3. draft polygon,0.97713300924,0.00881025862,Global/ Regional to be determined,Madagascar,1397783.063
"22466",Madagascar,MDG,NAP Mahabo Mananivo,Mahabo Mananivo NPA,-23.18790197600,47.71846303070,"2577",,,2016/03/17,,"MBG, Protected area from the Ministry of Forestry, 2010",existing protected area boundary,3. draft polygon,0.23683142996,0.00227291294,Global/ Regional to be determined,Madagascar,2421858.266
"24674",Madagascar,MDG,NAP Pointe à Larrée,Pointe à Larrée NPA,-16.79583006340,49.71260261620,"4414",,,2016/03/17,,"MBG, Protected area from the Ministry of Forestry, 2010",existing protected area boundary,3. draft polygon,0.60080216641,0.00374183825,Global/ Regional to be determined,Madagascar,31936.168
"23323",Madagascar,MDG,NAP Sainte-Luce - Ambato Atsinanana,Sainte-Luce - Ambato Atsinanana NPA,-24.82194960740,47.14357082830,"1310",,,2016/03/17,,"QMM, Protected area from the Ministry of Forestry, 2006",existing protected area boundary,3. draft polygon,0.43851187253,0.00116939557,Global/ Regional to be determined,Madagascar,91582.838
"22496",Madagascar,MDG,NAP Tampolo,Tampolo NPA,-17.26840792570,49.42770029610,"1403",,,2016/03/17,,"ESSA Forêts, Protected area from the Ministry of Forestry, 2006",existing protected area boundary,3. draft polygon,0.23825462498,0.00119257336,Global/ Regional to be determined,Madagascar,654807.070
"6556",Madagascar,MDG,NAP Zone Humide de Tambohorano,Tambohorano Wetland NPA,-17.47842489460,44.03772987950,"83441",confirmed,,2016/03/17,,"TPF, Protected area from the Ministry of Forestry, 2010",existing protected area boundary,3. draft polygon,1.30828090893,0.07098388135,Global,Madagascar,92419121.716
"22451",Madagascar,MDG,Parc National de Masoala - Parcelle II,Masoala National Park - Section II,-15.58995597410,50.28971783780,"67736",,,2016/03/17,,"MNP, Protected area from the Ministry of Forestry, 2010",existing protected area boundary,3. draft polygon,2.38866034946,0.05707587219,Global/ Regional to be determined,Madagascar,4863168.206
"22505",Madagascar,MDG,Parc National de Masoala - Parcelle III,Masoala National Park - Section III,-15.52843188200,49.93793520090,"10743",,,2016/03/17,,"MNP, Protected area from the Ministry of Forestry, 2010",existing protected area boundary,3. draft polygon,0.60809107201,0.00904930186,Global/ Regional to be determined,Madagascar,7343972.573
"45392",Madagascar,MDG,Parc National de Tsimanampetsotsa et extension,Tsimanampetsotse National Park and extension,-24.45178914880,43.98449401380,"260856",,,2016/03/17,,"MNP, Protected area from the Ministry of Forestry, 2010",existing protected area boundary,3. draft polygon,3.57129642152,0.23226961349,Global/ Regional to be determined,Madagascar,31111990.641
"6526",Madagascar,MDG,Parc National de Mitsio,Mitsio National Park,-12.89841363410,48.59162696690,"29878",confirmed,,2016/03/17,,"MNP, Protected area from the Ministry of Forestry, 2010",existing protected area boundary,3. draft polygon,0.85161802074,0.02488497809,Global/ Regional to be determined,Madagascar,265334803.407
"6532",Madagascar,MDG,Parc National de Nosy Tanihely,Nosy Tanihely National Park,-13.33360975190,48.27719095180,"39823",confirmed,,2016/03/17,,"MNP, Protected area from the Ministry of Forestry, 2010",existing protected area boundary,3. draft polygon,1.48537115196,0.03322497226,Global,Madagascar,145417300.170
"6598",Madagascar,MDG,Réserve Spéciale du Cap Sainte-Marie et extension,Cape Sainte Marie Special Reserve and extension,-25.58623221040,45.21103210030,"12613",confirmed,,2016/03/17,,"MNP, Protected area from the Ministry of Forestry, 2010",existing protected area boundary,3. draft polygon,0.71131173452,0.01133277796,Global/ Regional to be determined,Madagascar,58231013.615
"22474",Madagascar,MDG,Rivières Mangoro et Rianala,Mangoro-Rianila Rivers,-18.81165696900,48.85593624250,"15796",,,2016/03/17,,"CI, Protected area from the Ministry of Forestry, 2005",existing protected area boundary,3. draft polygon,1.75559064117,0.01353837046,Global/ Regional to be determined,Madagascar,2553490.015
"6662",Mauritius,MUS,Cargados Carajos Shoals,Cargados Carajos Shoals,-16.62699946020,59.63151258130,"43794",confirmed,,2016/03/17,,GOUVERNEMENT/PRIVE,,3. draft polygon,1.20534854942,0.03709030762,Global,Mauritius,437937191.203
"6650",Mauritius,MUS,Relict Forests of the Central Plateau,Relict Forests of the Central Plateau,-20.35253920160,57.55066527290,"17572",confirmed,,2016/03/17,,IBA Directory,Scanned Mauritius map,3. draft polygon,0.48586034190,0.01520132888,Global,Mauritius,175717214.652
"6655",Mauritius,MUS,Mauritius South-eastern Islets,Mauritius South-eastern Islets,-20.41387692750,57.74382810160,"36",confirmed,,2016/03/17,,IBA directory description,Digitised from Google Earth imagery. Interpretation from IBA directory,3. draft polygon,0.03719605336,0.00003141989,Global/ Regional to be determined,Mauritius,363051.957
"6653",Mauritius,MUS,Pont Bon Dieu,Pont Bon Dieu,-20.18489288250,57.64291763350,"10",confirmed,,2016/03/17,,IBA directory description,Digitised from Google Earth imagery. Interpretation from IBA directory - Low confidence level - Cave site,3. draft polygon,0.01164410700,0.00000888452,Global/ Regional to be determined,Mauritius,102807.446
"45499",Mauritius,MUS,Chaine des Monts Bambou,Bambou Mountain Range,-20.33612038150,57.72035842170,"1741",,,2016/03/17,,PRIVE/GOUVERNEMENT,"Western slope of the mountain included by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.29339030880,0.00150589612,Global/ Regional to be determined,Mauritius,17408963.204
"6647",Mauritius,MUS,Chamarel - Le Morne,Chamarel - Le Morne,-20.44193134590,57.36284823960,"2900",confirmed,,2016/03/17,,PRIVE/GOUVERNEMENT,"Coast, natural limit included by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.33667328784,0.00251046893,Global,Mauritius,29002913.489
"45397",Mauritius,MUS,Chutes Tamarin / Mont Simonet / Reserve Naturelle du Cabinet,Tamarind Falls / Mount Simonet / Cabinet Nature Reserve,-20.35177435550,57.45458024180,"895",,,2016/03/17,,GOUVERNEMENT,"Shape of the mountain included by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.11012454109,0.00077395968,Global/ Regional to be determined,Mauritius,8946502.250
"6661",Mauritius,MUS,Rodrigues Islets,Rodrigues Islets,-19.76017318200,63.38824218530,"223",confirmed,,2016/03/17,,"IBA directory description via Kellee Koenig; Conservation International",Digitised from GCSH layer with reference to Google Earth imagery.,3. draft polygon,0.20766005240,0.00019212363,Global/ Regional to be determined,Mauritius,2229020.590
"45398",Mauritius,MUS,Ilots du Nord de l'Ile Maurice,Mauritius Northern Islets,-19.87239570000,57.70723498450,"591",,,2016/03/17,,"IBA directory description via Kellee Koenig; Conservation International; online basemaps","IBAs merged; island locations modified based on Esri basemaps",3. draft polygon,0.20068935657,0.00050962060,Global/ Regional to be determined,Mauritius,5908551.308
"45500",Mauritius,MUS,Le Pouce - Anse Courtois - Pieter Both - Montagne Longue,Le Pouce - Anse Courtois - Pieter Both - Montagne Longue,-20.18538892700,57.52325416340,"2582",,,2016/03/17,,GOUVERNEMENT,"shape of the mountain included by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.39891587757,0.00223148709,Global/ Regional to be determined,Mauritius,25821654.026
"45480",Mauritius,MUS,Mondrain - Magenta - Trois Mamelles - Mont du Rempart,Mondrain - Magenta - Trois Mamelles - Mont du Rempart,-20.30789887390,57.43929790860,"799",,,2016/03/17,,GOUVERNEMENT/ONG/PRIVE,"following more or less the shape of the forest and mountain included by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.12488111174,0.00069084838,Global/ Regional to be determined,Mauritius,7987999.147
"45399",Mauritius,MUS,Montagne Corps de Garde,Corps de Garde Mountain,-20.25962766590,57.44493345000,"577",,,2016/03/17,,GOUVERNEMENT,"Shape of the mountain included by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.13536505556,0.00049862052,Global/ Regional to be determined,Mauritius,5767099.372
"6652",Mauritius,MUS,Plaine des Roches - Bras d'Eau,Plaine des Roches - Bras d'Eau,-20.13014270310,57.72396223510,"2458",confirmed,,2016/03/17,,"IBA Directory; Open Street Map","Esri Open Street Map basemap included by Kellee Koenig, Conservation International",3. draft polygon,0.28188671823,0.00212311834,Global/ Regional to be determined,Mauritius,24576157.727
"45481",Mauritius,MUS,Plaine Corail,Plaine Corail,-19.75605696150,63.36921845090,"57",,,2016/03/17,,GOUVERNEMENT/ONG/PRIVE,"Next to the airport, delimited by secondary roads by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.04101768918,0.00004920053,Global/ Regional to be determined,Mauritius,570839.535
"45482",Mauritius,MUS,Versant Sud de Grande Montagne,South Slopes of Grande Montagne,-19.72413527720,63.46455872430,"612",,,2016/03/17,,GOUVERNEMENT,"Mountain, continued with western slope of the neighbouring onw, with a small corridor as to avoid urban area by Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.15322327399,0.00052773042,Global/ Regional to be determined,Mauritius,6124084.731
"45483",Mauritius,MUS,Yemen - Takamaka,Yemen - Takamaka,-20.35809791260,57.41968910340,"741",,,2016/03/17,,PRIVE,"Andriambolantsoa Rasolohery, Conservation International",3. draft polygon,0.14688181451,0.00064121802,Global/ Regional to be determined,Mauritius,7411793.259
"45400",Mayotte (to France),MYT,Anse d'Hajangoua,Hajangoua Bay,-12.86203500970,45.20442705440,"62",,,2016/03/17,,Gouvernement Francais,,3. draft polygon,0.09433635118,0.00005176718,Global/ Regional to be determined,France,621630.042
"45401",Mayotte (to France),MYT,Baie de Dzoumogné et de Longoni,Dzoumogné and Longoni Bay,-12.72890763130,45.13856049930,"135",,,2016/03/17,,Gouvernement Francais,,3. draft polygon,0.11074744894,0.00011202609,Global/ Regional to be determined,France,1345922.306
"45402",Mayotte (to France),MYT,Cratères de Petite Terre,Petite Terre Craters,-12.78109137150,45.29083584460,"250",,,2016/03/17,,Gouvernement Francais,,3. draft polygon,0.25235136991,0.00020810556,Global/ Regional to be determined,France,2499754.237
"29244",Mayotte (to France),MYT,Dziani Karihani,Lac de Karihani,-12.79640472770,45.12057866950,"4",,,2016/03/17,,"Direction de l'Equipement de Mayotte via Kellee Koenig, Conservation International",found lake in gov't report and digitized boundary using Imagery basemap in ArcGIS,3. draft polygon,0.00709720659,0.00000311601,Global/ Regional to be determined,France,37427.163
"45409",Mayotte (to France),MYT,Réserve Naturelle Nationale de l’îlot Bouzi,Bouzi Islet National Natural Reserve,-12.81123443560,45.23560363940,"143",,,2016/03/17,,,,3. draft polygon,0.06066647798,0.00011886628,Global/ Regional to be determined,France,1427649.946
"45410",Mayotte (to France),MYT,Vasière des Badamiers,Badamiers mudflats,-12.78227103430,45.26747571000,"105",,,2016/03/17,,,,3. draft polygon,0.04326943369,0.00008734241,Global/ Regional to be determined,France,1049148.097
"45403",Mayotte (to France),MYT,Ilot Karoni,Karoni Islet,-12.92004989500,45.14165708340,"16",,,2016/03/17,,Gouvernement Francais,,3. draft polygon,0.01582373912,0.00001311553,Global/ Regional to be determined,France,157458.210
"45404",Mayotte (to France),MYT,Ilots de Dembeni,Dembeni Islets,-12.83786072310,45.24114927140,"8",,,2016/03/17,,Gouvernement Francais,,3. draft polygon,0.03181348953,0.00000702676,Global/ Regional to be determined,France,84386.553
"45405",Mayotte (to France),MYT,Ilots de la Passe,La Passe Islets,-12.76790431960,45.25426685300,"7",,,2016/03/17,,Gouvernement Francais,,3. draft polygon,0.02438223676,0.00000581604,Global/ Regional to be determined,France,69865.595
"45406",Mayotte (to France),MYT,Lagune d’Ambato-Mtsangamouli,Ambato-Mtsangamouli Lagoon,-12.76356663110,45.08318834080,"4",,,2016/03/17,,Gouvernement Francais,,3. draft polygon,0.00863030112,0.00000371030,Global/ Regional to be determined,France,44570.945
"7074",Mayotte (to France),MYT,Mangroves de la Baie de Bouéni,Bouéni Bay Mangroves,-12.91680092680,45.14602959640,"249",confirmed,,2016/03/17,,Gouvernement Francais,,3. draft polygon,0.22487465865,0.00020769625,Global/ Regional to be determined,France,2493524.103
"45407",Mayotte (to France),MYT,Parc naturel marin de Mayotte,Mayotte Marine Natural Park,-13.19553347960,45.28566359850,"6836856",,,2016/03/17,,"Gouvernement Francais, Existing PN boundary",,3. draft polygon,12.77750714010,5.70148838710,Global/ Regional to be determined,Comoro Islands,3724811519.606
"45407",Mayotte (to France),MYT,Parc naturel marin de Mayotte,Mayotte Marine Natural Park,-13.19553347960,45.28566359850,"6836856",,,2016/03/17,,"Gouvernement Francais, Existing PN boundary",,3. draft polygon,12.77750714010,5.70148838710,Global/ Regional to be determined,France,62845088777.154
"45407",Mayotte (to France),MYT,Parc naturel marin de Mayotte,Mayotte Marine Natural Park,-13.19553347960,45.28566359850,"6836856",,,2016/03/17,,"Gouvernement Francais, Existing PN boundary",,3. draft polygon,12.77750714010,5.70148838710,Global/ Regional to be determined,France,385205319.647
"45407",Mayotte (to France),MYT,Parc naturel marin de Mayotte,Mayotte Marine Natural Park,-13.19553347960,45.28566359850,"6836856",,,2016/03/17,,"Gouvernement Francais, Existing PN boundary",,3. draft polygon,12.77750714010,5.70148838710,Global/ Regional to be determined,Madagascar,1413074549.233
"45408",Mayotte (to France),MYT,Pointes et Plages de Saziley et Charifou,Beaches and Capes of Saziley and Charifou,-12.98633392520,45.15519464320,"69",,,2016/03/17,,Gouvernement Francais,,3. draft polygon,0.14827572945,0.00005723389,Global/ Regional to be determined,France,686941.995
"45484",Mayotte (to France),MYT,Réserve forestière de Majimbini ,Majimbini Forest Reserve,-12.76262838790,45.17591368410,"1311",,,2016/03/17,,"Gouvernement Francais, Sketch from Biotope",Georeferenced paper map and digitized,3. draft polygon,0.18072278416,0.00109160556,Global/ Regional to be determined,France,13113247.687
"45485",Mayotte (to France),MYT,Réserve forestière de Songoro Mbili ,Songoro Mbili Forest Reserve,-12.80951434170,45.16071342690,"700",,,2016/03/17,,"Gouvernement Francais, Sketch from Biotope",Georeferenced paper map and digitized,3. draft polygon,0.26227632361,0.00058279520,Global/ Regional to be determined,France,6999739.620
"7071",Mayotte (to France),MYT,Réserve forestière des crêtes du nord ,Crêtes du Nord Forest Reserve,-12.71497544490,45.07944192700,"728",confirmed,,2016/03/17,,"Gouvernement Francais, Sketch from Biotope",georeferenced paper map and digitized,3. draft polygon,0.20653681583,0.00060599982,Global,France,7281093.023
"7075",Mayotte (to France),MYT,Réserve forestière des crêtes du Sud ,Crêtes du Sud Forest Reserve,-12.94088408220,45.15667440500,"1745",confirmed,,2016/03/17,,"Gouvernement Francais, Sketch from Biotope",Georeferenced paper map and digitized,3. draft polygon,0.40951996467,0.00145332766,Global,France,17446472.123
"7073",Mayotte (to France),MYT,Réserve forestière du Mont Bénara ,Mount Bénara Forest Reserve,-12.87209680930,45.16489437180,"1536",confirmed,,2016/03/17,,"Gouvernement Francais, Sketch from Biotope",Georeferenced paper map and digitized,3. draft polygon,0.23470848702,0.00127914446,Global,France,15359608.322
"45411",Mayotte (to France),MYT,Zone de protection de N'Gouja,N'Gouja Protected Area,-12.95899701590,45.09397854090,"236",,,2016/03/17,,Google Earth / Gouvernement Francais,searched in Google earth and created polygon based on country limit,3. draft polygon,0.06978514882,0.00019653689,Global/ Regional to be determined,France,2359160.101
"45412",Réunion (to France),REU,ENS Archambeaud,ENS Archambeaud,-21.23676062750,55.54033016500,"2",,,2016/03/17,,"Gouvernement Francais, Existing ENS limit",,3. draft polygon,0.00747820037,0.00000156152,Global/ Regional to be determined,France,17947.124
"45413",Réunion (to France),REU,ENS Bras des Calumets,ENS Bras des Calumets,-21.16453087330,55.61071672810,"40",,,2016/03/17,,"Gouvernement Francais, Existing ENS limit",,3. draft polygon,0.03384430764,0.00003468124,Global/ Regional to be determined,France,398794.497
"45414",Réunion (to France),REU,ENS Grande Ravine des Lataniers,ENS Grande Ravine des Lataniers,-20.94017403410,55.36850338290,"15",,,2016/03/17,,"Gouvernement Francais, Existing ENS limit",,3. draft polygon,0.01498643712,0.00001296419,Global/ Regional to be determined,France,149292.918
"45415",Réunion (to France),REU,ENS Le Tremblet,ENS Le Tremblet,-21.30930334730,55.78798174340,"11",,,2016/03/17,,"Gouvernement Francais, Existing ENS limit",,3. draft polygon,0.01320850249,0.00000914583,Global/ Regional to be determined,France,105066.039
"45416",Réunion (to France),REU,ENS Les Orangers,ENS Les Orangers,-21.10185460180,55.76258333530,"4",,,2016/03/17,,"Gouvernement Francais, Existing ENS limit",,3. draft polygon,0.01617862435,0.00000381232,Global/ Regional to be determined,France,43855.446
"45417",Réunion (to France),REU,ENS Piton de Montvert,ENS Piton de Montvert,-21.32615978830,55.53826031470,"1",,,2016/03/17,,"Gouvernement Francais, Existing ENS limit",,3. draft polygon,0.00328249360,0.00000052592,Global/ Regional to be determined,France,6041.037
"45418",Réunion (to France),REU,ENS Plaine des Grègues,ENS Plaine des Grègues,-21.32769379110,55.61598282300,"4",,,2016/03/17,,"Gouvernement Francais, Existing ENS limit",,3. draft polygon,0.01985466505,0.00000306467,Global/ Regional to be determined,France,35202.150
"45419",Réunion (to France),REU,ENS Plateau du Dimitile,ENS Plateau du Dimitile,-21.18858062960,55.48326068480,"15",,,2016/03/17,,"Gouvernement Francais, Existing ENS limit",,3. draft polygon,0.01654098524,0.00001305514,Global/ Regional to be determined,France,150095.335
"45420",Réunion (to France),REU,ENS Ravine Renaud,ENS Ravine Renaud,-21.04807483260,55.35654175510,"7",,,2016/03/17,,"Gouvernement Francais, Existing ENS limit",,3. draft polygon,0.03835731137,0.00000587420,Global/ Regional to be determined,France,67598.332
"45421",Réunion (to France),REU,Forêt départemento-domaniale de Basse-Vallée,Basse-Vallée Departemental-State Forest,-21.35237904570,55.70996506620,"388",,,2016/03/17,,"Departement Francais, Existing Forest concession limit",,3. draft polygon,0.26598590138,0.00033821193,Global/ Regional to be determined,France,3884207.779
"45422",Réunion (to France),REU,Foret domaniale de Sainte-Rose,Sainte-Rose State Forest,-21.17635027800,55.81774264270,"117",,,2016/03/17,,"Departement Francais, Existing Forest concession limit",,3. draft polygon,0.24994451693,0.00010157769,Global/ Regional to be determined,France,1167935.830
"45423",Réunion (to France),REU,Forêt domaniale du littoral de Saint-Philippe,Saint-Philippe Coast State Forest,-21.33891013370,55.78007236160,"222",,,2016/03/17,,"Departement Francais, Existing Forest concession limit",,3. draft polygon,0.41539321326,0.00019291309,Global/ Regional to be determined,France,2215716.283
"45424",Réunion (to France),REU,Marine de Vincendo,Marine de Vincendo,-21.37964966180,55.67433150100,"40",,,2016/03/17,,"Gouvernement Francais, Existing limit",Digitized on google earth based  on sketch,3. draft polygon,0.05413988818,0.00003518961,Global/ Regional to be determined,France,404062.983
"45425",Réunion (to France),REU,Parc National de la Réunion,La Réunion National Park,-21.13691671800,55.57510707090,"105445",,,2016/03/17,,"Gouvernement Francais, Existing Parc national boundary",,3. draft polygon,6.98080089971,0.09168398558,Global/ Regional to be determined,France,1054451096.929
"45426",Réunion (to France),REU,Réserve Naturelle Marine de La Réunion,La Réunion Marine Natural Reserve,-21.13650963010,55.25862513340,"3515",,,2016/03/17,,"Gouvernement Francais, Exisiting boundary",,3. draft polygon,0.77928009222,0.00305625072,Global/ Regional to be determined,France,35149841.565
"45427",Réunion (to France),REU,Réserve Naturelle Nationale de l’étang de Saint-Paul,Saint-Paul Wetlands National Natural Reserve,-20.99882774010,55.29220950480,"446",,,2016/03/17,,"Gouvernement Francais, Exisitng boundary",,3. draft polygon,0.14747163506,0.00038775579,Global/ Regional to be determined,France,4463604.798
"45428",Réunion (to France),REU,ZNIEFF Bras Leclerc,ZNIEFF Bras Leclerc,-21.29699293600,55.52564719570,"40",,,2016/03/17,,"Gouvernement Francais, ZNIEFF limit",,3. draft polygon,0.05897055000,0.00003516065,Global/ Regional to be determined,France,403952.623
"45429",Réunion (to France),REU,ZNIEFF Confluent de la Rivière des Pluies et la Ravine Montauban,ZNIEFF Confluent de la Rivière des Pluies et la Ravine Montauban,-20.93306513210,55.50112915060,"10",,,2016/03/17,,"Gouvernement Francais, ZNIEFF limit",,3. draft polygon,0.01809190665,0.00000854976,Global/ Regional to be determined,France,98461.874
"45430",Réunion (to France),REU,ZNIEFF Etang Saint-leu,ZNIEFF Etang Saint-leu,-21.15889448250,55.30284404500,"1",,,2016/03/17,,"Gouvernement Francais, old ZNIEFF limit",Alternate name La fontaine,3. draft polygon,0.00319812505,0.00000071714,Global/ Regional to be determined,France,8246.599
"45431",Réunion (to France),REU,ZNIEFF Four à chaux,ZNIEFF Four à chaux,-21.17930563730,55.28915783390,"5",,,2016/03/17,,"Gouvernement Francais, BDOrtho, ZNIEFF limit",,3. draft polygon,0.01195332345,0.00000452317,Global/ Regional to be determined,France,52006.176
"45432",Réunion (to France),REU,ZNIEFF Grande Ravine (Montagne),ZNIEFF Grande Ravine (Montagne),-20.88284949500,55.40525216650,"17",,,2016/03/17,,"Gouvernement Francais, ZNIEFF limit",,3. draft polygon,0.01763437595,0.00001485958,Global/ Regional to be determined,France,171183.741
"45433",Réunion (to France),REU,ZNIEFF La Butte - Terrain Couilloux (Montagne),ZNIEFF La Butte - Terrain Couilloux (Montagne),-20.89273102460,55.40394738830,"7",,,2016/03/17,,"Gouvernement Francais, ZNIEFF limit",,3. draft polygon,0.01069810481,0.00000632940,Global/ Regional to be determined,France,72910.550
"45434",Réunion (to France),REU,ZNIEFF Ligne d’Equerre,ZNIEFF Ligne d’Equerre,-21.29574630320,55.55829303460,"14",,,2016/03/17,,"Gouvernement Francais, ZNIEFF limit",,3. draft polygon,0.01752339629,0.00001179904,Global/ Regional to be determined,France,135557.637
"45435",Réunion (to France),REU,ZNIEFF Passerelle de la Mare d'Affouches (site géologique),ZNIEFF Passerelle de la Mare d'Affouches (geological site),-21.05576404520,55.50083509420,"2",,,2016/03/17,,"Gouvernement Francais, ZNIEFF limit",,3. draft polygon,0.00471093837,0.00000163102,Global/ Regional to be determined,France,18768.295
"45436",Réunion (to France),REU,ZNIEFF Petite Ravine des Lataniers,ZNIEFF Petite Ravine des Lataniers,-20.93323160310,55.35077325510,"37",,,2016/03/17,,"Gouvernement Francais, ZNIEFF limit",,3. draft polygon,0.05002373991,0.00003191509,Global/ Regional to be determined,France,367544.302
"45437",Réunion (to France),REU,ZNIEFF Pierrefonds,ZNIEFF Pierrefonds,-21.32664063850,55.43512863340,"1",,,2016/03/17,,"Gouvernement Francais, ZNIEFF limit",,3. draft polygon,0.00500667602,0.00000127205,Global/ Regional to be determined,France,14611.359
"45438",Réunion (to France),REU,ZNIEFF Piton Armand,ZNIEFF Piton Armand,-21.10893215430,55.70574031420,"20",,,2016/03/17,,"Gouvernement Francais, ZNIEFF limit",,3. draft polygon,0.01777808895,0.00001775981,Global/ Regional to be determined,France,204292.297
"45439",Réunion (to France),REU,ZNIEFF Piton Bernard (Matouta),ZNIEFF Piton Bernard (Matouta),-21.35851421290,55.69191249400,"36",,,2016/03/17,,"Gouvernement Francais, ZNIEFF limit",,3. draft polygon,0.02405868870,0.00003163510,Global/ Regional to be determined,France,363299.613
"45441",Réunion (to France),REU,ZNIEFF Ravine de la Chaloupe,ZNIEFF Ravine de la Chaloupe,-21.15196610490,55.29681103240,"34",,,2016/03/17,,"Gouvernement Francais, ZNIEFF limit",,3. draft polygon,0.04571488459,0.00002960924,Global/ Regional to be determined,France,340500.565
"45442",Réunion (to France),REU,ZNIEFF Ravine des Chênes,ZNIEFF Ravine des Chênes,-21.30431346900,55.57037134800,"17",,,2016/03/17,,"Gouvernement Francais, ZNIEFF limit",,3. draft polygon,0.03079269195,0.00001463561,Global/ Regional to be determined,France,168137.003
"45443",Réunion (to France),REU,ZNIEFF Ravine des Colimaçons,ZNIEFF Ravine des Colimaçons,-21.14594281320,55.29305326680,"34",,,2016/03/17,,"Gouvernement Francais, ZNIEFF limit",,3. draft polygon,0.06295860331,0.00002915230,Global/ Regional to be determined,France,335259.072
"45444",Réunion (to France),REU,ZNIEFF Ravine Divon,ZNIEFF Ravine Divon,-21.01614790490,55.28989968220,"22",,,2016/03/17,,"Gouvernement Francais, ZNIEFF limit",,3. draft polygon,0.02951441062,0.00001941887,Global/ Regional to be determined,France,223512.641
"45445",Réunion (to France),REU,ZNIEFF Ravine du Cap,ZNIEFF Ravine du Cap,-21.18465292990,55.29163699770,"4",,,2016/03/17,,"Gouvernement Francais, ZNIEFF limit",,3. draft polygon,0.01118294143,0.00000329432,Global/ Regional to be determined,France,37875.831
"45440",Réunion (to France),REU,ZNIEFF Ravine de l'Hermitage,ZNIEFF Ravine de l'Hermitage,-21.07803413350,55.23505641050,"12",,,2016/03/17,,"Gouvernement Francais, BDOrtho, ZNIEFF limit",,3. draft polygon,0.05622999558,0.00001051893,Global/ Regional to be determined,France,121024.296
"45446",Réunion (to France),REU,ZNIEFF Ravine la Veuve,ZNIEFF Ravine la Veuve,-21.22106169510,55.30790420350,"6",,,2016/03/17,,"Gouvernement Francais, Sketch from ZNIEFF (Biotope)",Google earth digitized,3. draft polygon,0.02125066707,0.00000561756,Global/ Regional to be determined,France,64571.375
