"","species.id","pu","amount","species"
"5763",2,"23527",0.0625000000610352,"Shelf"
"25763",4,"23527",0.0625000000610352,"Shelf"
"47412",5,"23528",0.0625,"Slope"
"47413",5,"23530",0.0624999999389648,"Slope"
"5764",2,"23531",0.0625000000610352,"Shelf"
"25764",4,"23531",0.0625000000610352,"Shelf"
"47414",5,"23532",0.0625,"Slope"
"47415",5,"23533",0.0625,"Slope"
"5765",2,"23534",0.0625000001220703,"Shelf"
"25765",4,"23534",0.0625,"Shelf"
"47416",5,"23535",0.0625000000610352,"Slope"
"5766",2,"23536",0.0625,"Shelf"
"25766",4,"23536",0.0625,"Shelf"
"47417",5,"23537",0.0625000000610352,"Slope"
"5767",2,"23539",0.0625000000610352,"Shelf"
"25767",4,"23539",0.0625000000610352,"Shelf"
"5768",2,"2354",0.0625,"Shelf"
"25768",4,"2354",0.0625,"Shelf"
"47418",5,"23541",0.0625,"Slope"
"47419",5,"23542",0.0625,"Slope"
"47420",5,"23543",0.0625000000610352,"Slope"
"47421",5,"23544",0.0625,"Slope"
"5769",2,"23546",0.0625000000610352,"Shelf"
"25769",4,"23546",0.0625000000610352,"Shelf"
"5770",2,"23547",0.0625,"Shelf"
"25770",4,"23547",0.0625,"Shelf"
"47422",5,"23548",0.0625000000610352,"Slope"
"47423",5,"2355",0.0624999999389648,"Slope"
"5771",2,"23552",0.0624999999389648,"Shelf"
"25771",4,"23552",0.0624999999389648,"Shelf"
"47424",5,"23553",0.0625000000610352,"Slope"
"47425",5,"23554",0.0625,"Slope"
"5772",2,"23555",0.00105138830566406,"Shelf"
"25772",4,"23555",0.00105138854980469,"Shelf"
"47426",5,"23556",0.0625,"Slope"
"5773",2,"23560",0.0624999999389648,"Shelf"
"25773",4,"23560",0.0624999999389648,"Shelf"
"5774",2,"23562",0.0624999999389648,"Shelf"
"25774",4,"23562",0.0624999999389648,"Shelf"
"47427",5,"23563",0.0625,"Slope"
"5775",2,"23564",0.0625000000610352,"Shelf"
"25775",4,"23564",0.0625000000610352,"Shelf"
"5776",2,"23565",0.0624999999389648,"Shelf"
"25776",4,"23565",0.0624999999389648,"Shelf"
"47428",5,"23567",0.0431064706420898,"Slope"
"47429",5,"23568",0.0625000000610352,"Slope"
"5777",2,"23569",0.0625,"Shelf"
"25777",4,"23569",0.0625,"Shelf"
"5778",2,"2357",0.0625,"Shelf"
"25778",4,"2357",0.0625,"Shelf"
"5779",2,"23574",0.0625000001220703,"Shelf"
"25779",4,"23574",0.0625000001220703,"Shelf"
"47430",5,"23575",0.0625,"Slope"
"47431",5,"23577",0.0625,"Slope"
"47432",5,"23579",0.0624999999389648,"Slope"
"47433",5,"23581",0.0625,"Slope"
"5780",2,"23583",0.0625000000610352,"Shelf"
"25780",4,"23583",0.0625000000610352,"Shelf"
"172",1,"23586",0.0624999999389648,"Basin"
"47434",5,"23586",0.0624999999389648,"Slope"
"47435",5,"23588",0.0625000000610352,"Slope"
"47436",5,"2359",0.0625000000610352,"Slope"
"5781",2,"23591",0.0625000000610352,"Shelf"
"25781",4,"23591",0.0625000000610352,"Shelf"
"47437",5,"23593",0.0625,"Slope"
"47438",5,"23594",0.0625,"Slope"
"5782",2,"23596",0.0625,"Shelf"
"25782",4,"23596",0.0625,"Shelf"
"47439",5,"23597",0.0625000000610352,"Slope"
"47440",5,"23598",0.0624999999389648,"Slope"
"47441",5,"23599",0.0625,"Slope"
"173",1,"236",0.00392120483398437,"Basin"
"47442",5,"236",0.0624999999389648,"Slope"
"47443",5,"2360",0.0625,"Slope"
"47444",5,"23601",0.0624999999389648,"Slope"
"5783",2,"23602",0.0624999999389648,"Shelf"
"25783",4,"23602",0.0624999999389648,"Shelf"
"5784",2,"23604",0.0624999999389648,"Shelf"
"25784",4,"23604",0.0624999999389648,"Shelf"
"5785",2,"23606",0.0625,"Shelf"
"25785",4,"23606",0.0625,"Shelf"
"47445",5,"23607",0.0625000000610352,"Slope"
"47446",5,"23608",0.0625,"Slope"
"47447",5,"23611",0.0625000000610352,"Slope"
"47448",5,"23612",0.0625,"Slope"
"5786",2,"23616",0.0625,"Shelf"
"25786",4,"23616",0.0625,"Shelf"
"47449",5,"23618",0.0624999999389648,"Slope"
"47450",5,"23619",0.0625,"Slope"
"47451",5,"2362",0.0625,"Slope"
"174",1,"23620",0.0625,"Basin"
"47452",5,"23620",0.0625,"Slope"
"5787",2,"23621",0.0625000000610352,"Shelf"
"25787",4,"23621",0.0625000000610352,"Shelf"
"5788",2,"23622",0.0625,"Shelf"
"25788",4,"23622",0.0625,"Shelf"
"47453",5,"23624",0.0625,"Slope"
"47454",5,"23626",0.0625,"Slope"
"5789",2,"23627",0.0625,"Shelf"
"25789",4,"23627",0.0625,"Shelf"
"5790",2,"23628",0.0625,"Shelf"
"25790",4,"23628",0.0625,"Shelf"
"47455",5,"2363",0.0625,"Slope"
"5791",2,"23630",0.0624999999389648,"Shelf"
"25791",4,"23630",0.0624999999389648,"Shelf"
"5792",2,"23632",0.0625,"Shelf"
"25792",4,"23632",0.0625,"Shelf"
"5793",2,"23636",0.0625,"Shelf"
"25793",4,"23636",0.0625,"Shelf"
"47456",5,"23637",0.0624999999389648,"Slope"
"47457",5,"2364",0.0625,"Slope"
"5794",2,"23641",0.0625000000610352,"Shelf"
"25794",4,"23641",0.0625000000610352,"Shelf"
"5795",2,"23644",0.0625000001220703,"Shelf"
"25795",4,"23644",0.0625000001220703,"Shelf"
"47458",5,"23645",0.0624999998779297,"Slope"
"47459",5,"23647",0.0625000000610352,"Slope"
"5796",2,"23648",0.0625000000610352,"Shelf"
"25796",4,"23648",0.0625000000610352,"Shelf"
"5797",2,"23649",0.0625,"Shelf"
"25797",4,"23649",0.0625,"Shelf"
"47460",5,"2365",0.0625000000610352,"Slope"
"5798",2,"23650",0.0624999999389648,"Shelf"
"25798",4,"23650",0.0624999999389648,"Shelf"
"47461",5,"23651",0.0625000000610352,"Slope"
"47462",5,"23652",0.0625000000610352,"Slope"
"5799",2,"23653",0.0624999999389648,"Shelf"
"25799",4,"23653",0.0624999999389648,"Shelf"
"47463",5,"23655",0.0625000000610352,"Slope"
"47464",5,"23657",0.0625,"Slope"
"5800",2,"23658",0.00626797326660156,"Shelf"
"25800",4,"23658",0.00626798400878906,"Shelf"
"5801",2,"23659",0.0625000000610352,"Shelf"
"25801",4,"23659",0.0625000000610352,"Shelf"
"47465",5,"2366",0.0624999999389648,"Slope"
"47466",5,"23660",0.0624999999389648,"Slope"
"5802",2,"23663",0.0625,"Shelf"
"25802",4,"23663",0.0625,"Shelf"
"5803",2,"23664",0.0625,"Shelf"
"25803",4,"23664",0.0625,"Shelf"
"5804",2,"23665",0.0625,"Shelf"
"25804",4,"23665",0.0625,"Shelf"
"5805",2,"23666",0.0625,"Shelf"
"25805",4,"23666",0.0625,"Shelf"
"47467",5,"23667",0.0625000000610352,"Slope"
"47468",5,"2367",0.0624999999389648,"Slope"
"47469",5,"23672",0.0625,"Slope"
"47470",5,"23673",0.0625,"Slope"
"5806",2,"23676",0.0625000000610352,"Shelf"
"25806",4,"23676",0.0625000000610352,"Shelf"
"47471",5,"23677",0.0625,"Slope"
"47472",5,"23679",0.0625,"Slope"
"5807",2,"2368",0.0624999999389648,"Shelf"
"25807",4,"2368",0.0624999999389648,"Shelf"
"47473",5,"23680",0.0624999999389648,"Slope"
"47474",5,"23682",0.0625,"Slope"
"5808",2,"23683",0.0625000001220703,"Shelf"
"25808",4,"23683",0.0625000001220703,"Shelf"
"47475",5,"23684",0.0625,"Slope"
"5809",2,"23685",0.0625000000610352,"Shelf"
"25809",4,"23685",0.0625000000610352,"Shelf"
"47476",5,"23686",0.0624999999389648,"Slope"
"47477",5,"23687",0.0625,"Slope"
"47478",5,"2369",0.0625,"Slope"
"5810",2,"23690",0.0342959998779297,"Shelf"
"25810",4,"23690",0.0342960059204102,"Shelf"
"5811",2,"23691",0.0624999999389648,"Shelf"
"25811",4,"23691",0.0624999999389648,"Shelf"
"5812",2,"23693",0.0625,"Shelf"
"25812",4,"23693",0.0625,"Shelf"
"5813",2,"23694",0.0625,"Shelf"
"25813",4,"23694",0.0625,"Shelf"
"47479",5,"23696",0.0625,"Slope"
"5814",2,"23697",0.0625000000610352,"Shelf"
"25814",4,"23697",0.0625000000610352,"Shelf"
"5815",2,"23699",0.0624999998779297,"Shelf"
"25815",4,"23699",0.0624999998779297,"Shelf"
"5816",2,"237",0.0625,"Shelf"
"25816",4,"237",0.0625,"Shelf"
"5817",2,"2370",0.0624999998779297,"Shelf"
"25817",4,"2370",0.0624999998779297,"Shelf"
"47480",5,"23700",0.0624999999389648,"Slope"
"5818",2,"23701",0.0625,"Shelf"
"25818",4,"23701",0.0625,"Shelf"
"47481",5,"23707",0.0625,"Slope"
"5819",2,"23708",0.0624999999389648,"Shelf"
"25819",4,"23708",0.0624999999389648,"Shelf"
"5820",2,"23709",0.0625,"Shelf"
"25820",4,"23709",0.0625,"Shelf"
"47482",5,"23712",0.0624999999389648,"Slope"
"47483",5,"23713",0.0625,"Slope"
"47484",5,"23714",0.0625,"Slope"
"5821",2,"23717",0.0625,"Shelf"
"25821",4,"23717",0.0625,"Shelf"
"5822",2,"23718",0.0625,"Shelf"
"25822",4,"23718",0.0625,"Shelf"
"5823",2,"23719",0.0624999999389648,"Shelf"
"25823",4,"23719",0.0624999999389648,"Shelf"
"47485",5,"23720",0.0625,"Slope"
"5824",2,"23721",0.0624999999389648,"Shelf"
"25824",4,"23721",0.0624999999389648,"Shelf"
"47486",5,"23722",0.0624999999389648,"Slope"
"5825",2,"23725",0.0625000000610352,"Shelf"
"25825",4,"23725",0.0625000000610352,"Shelf"
"5826",2,"23726",0.0625,"Shelf"
"25826",4,"23726",0.0625,"Shelf"
"5827",2,"23729",0.0625,"Shelf"
"25827",4,"23729",0.0625,"Shelf"
"47487",5,"2373",0.0624999999389648,"Slope"
"47488",5,"23730",0.0624999999389648,"Slope"
"5828",2,"23731",0.0625,"Shelf"
"25828",4,"23731",0.0625,"Shelf"
"5829",2,"23732",0.0625,"Shelf"
"25829",4,"23732",0.0625,"Shelf"
"47489",5,"23733",0.0625,"Slope"
"47490",5,"23734",0.0625,"Slope"
"47491",5,"23735",0.0624999999389648,"Slope"
"47492",5,"23736",0.0625000001220703,"Slope"
"47493",5,"23740",0.0624999999389648,"Slope"
"5830",2,"23741",0.0624999999389648,"Shelf"
"25830",4,"23741",0.0624999999389648,"Shelf"
"47494",5,"23742",0.0625000000610352,"Slope"
"47495",5,"23744",0.0624999999389648,"Slope"
"47496",5,"23745",0.0624999999389648,"Slope"
"47497",5,"23746",0.0625,"Slope"
"5831",2,"23748",0.0625,"Shelf"
"25831",4,"23748",0.0625,"Shelf"
"47498",5,"2375",0.0625000000610352,"Slope"
"5832",2,"23750",0.0625000001220703,"Shelf"
"25832",4,"23750",0.0625000001220703,"Shelf"
"47499",5,"23751",0.0624999999389648,"Slope"
"175",1,"23752",0.0625000000610352,"Basin"
"47500",5,"23752",0.0625000000610352,"Slope"
"47501",5,"23754",0.0624999999389648,"Slope"
"5833",2,"23756",0.0625,"Shelf"
"25833",4,"23756",0.0625,"Shelf"
"47502",5,"23758",0.0625,"Slope"
"5834",2,"23760",0.0625,"Shelf"
"25834",4,"23760",0.0625,"Shelf"
"47503",5,"23761",0.0625,"Slope"
"47504",5,"23762",0.0625,"Slope"
"47505",5,"23763",0.0625000000610352,"Slope"
"5835",2,"23766",0.0156021055908203,"Shelf"
"25835",4,"23766",0.0156021087036133,"Shelf"
"47506",5,"23766",0.0468978924560547,"Slope"
"176",1,"23767",0.0293727963867188,"Basin"
"47507",5,"23767",0.0625000000610352,"Slope"
"47508",5,"23769",0.0625,"Slope"
"47509",5,"23773",0.0624999999389648,"Slope"
"47510",5,"23776",0.0624999999389648,"Slope"
"5836",2,"23778",0.0624999999389648,"Shelf"
"25836",4,"23778",0.0624999999389648,"Shelf"
"47511",5,"23779",0.0625,"Slope"
"5837",2,"2378",0.0625,"Shelf"
"20348",3,"2378",0.0625,"Shelf Valley"
"25837",4,"2378",0.0625,"Shelf"
"47512",5,"23781",0.0625000000610352,"Slope"
"5838",2,"23783",0.0625,"Shelf"
"25838",4,"23783",0.0625,"Shelf"
"47513",5,"23784",0.0625000000610352,"Slope"
"5839",2,"23785",0.0624999999389648,"Shelf"
"25839",4,"23785",0.0624999999389648,"Shelf"
"5840",2,"23788",0.0624999999389648,"Shelf"
"25840",4,"23788",0.0624999999389648,"Shelf"
"47514",5,"2379",0.0625,"Slope"
"47515",5,"23790",0.0625,"Slope"
"5841",2,"23791",0.0625000000610352,"Shelf"
"25841",4,"23791",0.0625000000610352,"Shelf"
"47516",5,"23796",0.0118575971069336,"Slope"
"47517",5,"23797",0.0624999999389648,"Slope"
"47518",5,"23798",0.0625000000610352,"Slope"
"5842",2,"23799",0.0232316165161133,"Shelf"
"25842",4,"23799",0.0232316303100586,"Shelf"
"47519",5,"23799",0.039268373046875,"Slope"
"5843",2,"238",0.0625,"Shelf"
"25843",4,"238",0.0625,"Shelf"
"47520",5,"23800",0.0625000000610352,"Slope"
"47521",5,"23802",0.0625,"Slope"
"47522",5,"23803",0.0625,"Slope"
"177",1,"23804",0.0600184098510742,"Basin"
"47523",5,"23804",0.0625,"Slope"
"47524",5,"23807",0.0624999999389648,"Slope"
"47525",5,"23808",0.0625,"Slope"
"47526",5,"23809",0.0625,"Slope"
"5844",2,"2381",0.0625000000610352,"Shelf"
"25844",4,"2381",0.0625000000610352,"Shelf"
"47527",5,"23812",0.0625,"Slope"
"5845",2,"23814",0.0625,"Shelf"
"25845",4,"23814",0.0625,"Shelf"
"47528",5,"23815",0.0624999999389648,"Slope"
"47529",5,"23816",0.0624999999389648,"Slope"
"5846",2,"23818",0.0624999999389648,"Shelf"
"25846",4,"23818",0.0624999999389648,"Shelf"
"5847",2,"23819",0.0625000000610352,"Shelf"
"25847",4,"23819",0.0625000000610352,"Shelf"
"47530",5,"2382",0.0625,"Slope"
"47531",5,"23821",0.0625000000610352,"Slope"
"47532",5,"23822",0.0625000000610352,"Slope"
"47533",5,"23824",0.0624999999389648,"Slope"
"47534",5,"23825",0.0625,"Slope"
"47535",5,"23826",0.0625,"Slope"
"47536",5,"23827",0.0624999999389648,"Slope"
"5848",2,"23828",0.0482960838623047,"Shelf"
"25848",4,"23828",0.0482960776977539,"Shelf"
"47537",5,"23831",0.0625,"Slope"
"47538",5,"23833",0.0624999999389648,"Slope"
"47539",5,"23835",0.0625000000610352,"Slope"
"47540",5,"23836",0.0625000000610352,"Slope"
"47541",5,"23837",0.0625,"Slope"
"47542",5,"23838",0.00398608032226563,"Slope"
"5849",2,"23839",0.0625,"Shelf"
"25849",4,"23839",0.0625,"Shelf"
"5850",2,"23840",0.0625,"Shelf"
"25850",4,"23840",0.0625,"Shelf"
"47543",5,"23841",0.0625,"Slope"
"47544",5,"23843",0.0625,"Slope"
"47545",5,"23844",0.0625,"Slope"
"47546",5,"23846",0.0625000000610352,"Slope"
"5851",2,"23848",0.0121526048583984,"Shelf"
"25851",4,"23848",0.0121525969238281,"Shelf"
"5852",2,"2385",0.0625,"Shelf"
"25852",4,"2385",0.0625,"Shelf"
"47547",5,"23850",0.0625,"Slope"
"5853",2,"23852",0.0625,"Shelf"
"25853",4,"23852",0.0625,"Shelf"
"47548",5,"23853",0.0625,"Slope"
"47549",5,"23855",0.0625,"Slope"
"5854",2,"23856",0.0625000001220703,"Shelf"
"25854",4,"23856",0.0625000001220703,"Shelf"
"5855",2,"23858",0.0625,"Shelf"
"25855",4,"23858",0.0625,"Shelf"
"5856",2,"23859",0.0624999999389648,"Shelf"
"25856",4,"23859",0.0624999999389648,"Shelf"
"47550",5,"2386",0.0624999999389648,"Slope"
"47551",5,"23860",0.0625000000610352,"Slope"
"47552",5,"23861",0.0625,"Slope"
"47553",5,"23862",0.0624999999389648,"Slope"
"47554",5,"23863",0.0625,"Slope"
"47555",5,"23864",0.0625000001220703,"Slope"
"5857",2,"23867",0.0624999999389648,"Shelf"
"25857",4,"23867",0.0624999999389648,"Shelf"
"47556",5,"23868",0.0625000000610352,"Slope"
"5858",2,"2387",0.0494825861816406,"Shelf"
"25858",4,"2387",0.0494826002807617,"Shelf"
"5859",2,"23870",0.00802891912841797,"Shelf"
"25859",4,"23870",0.00802892919921875,"Shelf"
"47557",5,"23871",0.0624999999389648,"Slope"
"5860",2,"23873",0.0624999999389648,"Shelf"
"25860",4,"23873",0.0624999999389648,"Shelf"
"47558",5,"23874",0.0624999998779297,"Slope"
"47559",5,"23876",0.0625,"Slope"
"47560",5,"23877",0.0625000000610352,"Slope"
"47561",5,"23878",0.0625,"Slope"
"47562",5,"23881",0.0624999999389648,"Slope"
"5861",2,"23883",0.0625,"Shelf"
"25861",4,"23883",0.0625,"Shelf"
"178",1,"23889",0.0155724025268555,"Basin"
"47563",5,"23889",0.0625,"Slope"
"47564",5,"2389",0.0625,"Slope"
"47565",5,"23891",0.0625,"Slope"
"47566",5,"23892",0.0625,"Slope"
"47567",5,"23893",0.0624999999389648,"Slope"
"5862",2,"23894",0.0624999999389648,"Shelf"
"25862",4,"23894",0.0624999999389648,"Shelf"
"5863",2,"23896",0.0625000000610352,"Shelf"
"25863",4,"23896",0.0625000000610352,"Shelf"
"5864",2,"23899",0.0625,"Shelf"
"25864",4,"23899",0.0625,"Shelf"
"47568",5,"239",0.0625000001220703,"Slope"
"5865",2,"2390",0.0625,"Shelf"
"25865",4,"2390",0.0625,"Shelf"
"47569",5,"23900",0.0625000000610352,"Slope"
"5866",2,"23902",0.0625,"Shelf"
"25866",4,"23902",0.0625,"Shelf"
"47570",5,"23903",0.0625,"Slope"
"47571",5,"23904",0.0625,"Slope"
"47572",5,"23905",0.0625,"Slope"
"47573",5,"23907",0.0624999999389648,"Slope"
"47574",5,"23909",0.0624999998779297,"Slope"
"47575",5,"23910",0.0625000000610352,"Slope"
"47576",5,"23915",0.0625,"Slope"
"47577",5,"23918",0.0625,"Slope"
"5867",2,"2392",0.0625000000610352,"Shelf"
"25867",4,"2392",0.0625000000610352,"Shelf"
"5868",2,"23920",0.0625000000610352,"Shelf"
"25868",4,"23920",0.0625000000610352,"Shelf"
"5869",2,"23921",0.0154496536865234,"Shelf"
"25869",4,"23921",0.015449666809082,"Shelf"
"47578",5,"23921",0.0470503338012695,"Slope"
"47579",5,"23923",0.0190449377441406,"Slope"
"47580",5,"23924",0.0625,"Slope"
"47581",5,"23925",0.0625000000610352,"Slope"
"47582",5,"23927",0.0625,"Slope"
"5870",2,"23929",0.0625,"Shelf"
"25870",4,"23929",0.0625,"Shelf"
"47583",5,"2393",0.0624999999389648,"Slope"
"47584",5,"23930",0.0625000000610352,"Slope"
"5871",2,"23931",0.0625000001220703,"Shelf"
"25871",4,"23931",0.0625000001220703,"Shelf"
"5872",2,"23935",0.0624999999389648,"Shelf"
"25872",4,"23935",0.0624999999389648,"Shelf"
"5873",2,"23937",0.0624999999389648,"Shelf"
"25873",4,"23937",0.0624999999389648,"Shelf"
"47585",5,"23939",0.0625,"Slope"
"47586",5,"2394",0.0625,"Slope"
"5874",2,"23942",0.0414487011108398,"Shelf"
"25874",4,"23942",0.041448714050293,"Shelf"
"47587",5,"23943",0.0625000000610352,"Slope"
"47588",5,"23944",0.00471961169433594,"Slope"
"5875",2,"23946",0.0625,"Shelf"
"25875",4,"23946",0.0625,"Shelf"
"47589",5,"23948",0.0625000001220703,"Slope"
"47590",5,"2395",0.0624999999389648,"Slope"
"47591",5,"23950",0.0625,"Slope"
"47592",5,"23951",0.0624999999389648,"Slope"
"47593",5,"23952",0.0625,"Slope"
"47594",5,"23953",0.0624999999389648,"Slope"
"5876",2,"23955",0.0624961198120117,"Shelf"
"25876",4,"23955",0.062496114074707,"Shelf"
"47595",5,"23956",0.0624999999389648,"Slope"
"5877",2,"23959",0.0625,"Shelf"
"25877",4,"23959",0.0625,"Shelf"
"47596",5,"2396",0.0624999999389648,"Slope"
"47597",5,"23960",0.0624999999389648,"Slope"
"47598",5,"23961",0.0625,"Slope"
"47599",5,"23962",0.0625,"Slope"
"47600",5,"23963",0.0625000000610352,"Slope"
"47601",5,"23966",0.0624999999389648,"Slope"
"179",1,"23968",0.0608559290771484,"Basin"
"47602",5,"23968",0.0625,"Slope"
"47603",5,"2397",0.0624999999389648,"Slope"
"47604",5,"23970",0.0625,"Slope"
"47605",5,"23971",0.0625,"Slope"
"47606",5,"23972",0.0625000000610352,"Slope"
"5878",2,"23974",0.0625,"Shelf"
"25878",4,"23974",0.0625,"Shelf"
"47607",5,"23976",0.0624999998779297,"Slope"
"5879",2,"23977",0.0624999999389648,"Shelf"
"25879",4,"23977",0.0624999999389648,"Shelf"
"5880",2,"23978",0.0625000000610352,"Shelf"
"25880",4,"23978",0.0625000000610352,"Shelf"
"47608",5,"23979",0.0625000000610352,"Slope"
"47609",5,"2398",0.0624999999389648,"Slope"
"5881",2,"23980",0.0625,"Shelf"
"25881",4,"23980",0.0625,"Shelf"
"47610",5,"23982",0.0625000001220703,"Slope"
"47611",5,"23984",0.0625000000610352,"Slope"
"5882",2,"23985",0.0625000000610352,"Shelf"
"25882",4,"23985",0.0625000000610352,"Shelf"
"180",1,"23986",0.0625,"Basin"
"47612",5,"23986",0.0625,"Slope"
"47613",5,"23987",0.0624999999389648,"Slope"
"47614",5,"23988",0.0624999998779297,"Slope"
"47615",5,"2399",0.0625,"Slope"
"47616",5,"23993",0.0625000000610352,"Slope"
"47617",5,"23994",0.0625,"Slope"
"47618",5,"23997",0.0625,"Slope"
"5883",2,"23998",0.0624999998779297,"Shelf"
"25883",4,"23998",0.0624999998779297,"Shelf"
"47619",5,"23999",0.0625,"Slope"
"5884",2,"24",0.0625,"Shelf"
"20349",3,"24",0.0625,"Shelf Valley"
"25884",4,"24",0.0625,"Shelf"
"47620",5,"2400",0.0625,"Slope"
"5885",2,"24003",0.0625000000610352,"Shelf"
"25885",4,"24003",0.0625000000610352,"Shelf"
"47621",5,"24004",0.0625,"Slope"
"181",1,"24005",0.0625,"Basin"
"47622",5,"24005",0.0625,"Slope"
"47623",5,"24006",0.0625,"Slope"
"47624",5,"24007",0.0625000000610352,"Slope"
"47625",5,"24008",0.0625,"Slope"
"182",1,"24009",0.000444731384277344,"Basin"
"47626",5,"24009",0.0624999999389648,"Slope"
"5886",2,"24011",0.0625,"Shelf"
"25886",4,"24011",0.0625,"Shelf"
"5887",2,"24014",0.0625000000610352,"Shelf"
"25887",4,"24014",0.0625000000610352,"Shelf"
"5888",2,"24016",0.0624999999389648,"Shelf"
"25888",4,"24016",0.0624999999389648,"Shelf"
"5889",2,"24017",0.0625,"Shelf"
"25889",4,"24017",0.0625,"Shelf"
"47627",5,"24019",0.0625000000610352,"Slope"
"5890",2,"24021",0.0624999999389648,"Shelf"
"25890",4,"24021",0.0624999999389648,"Shelf"
"5891",2,"24024",0.0624999999389648,"Shelf"
"25891",4,"24024",0.0624999999389648,"Shelf"
"5892",2,"24026",0.0625,"Shelf"
"25892",4,"24026",0.0625,"Shelf"
"5893",2,"24027",0.0624999998779297,"Shelf"
"25893",4,"24027",0.0624999998779297,"Shelf"
"47628",5,"2403",0.0625000001220703,"Slope"
"47629",5,"24030",0.0625,"Slope"
"47630",5,"24031",0.0625000000610352,"Slope"
"5894",2,"24032",0.0624999999389648,"Shelf"
"25894",4,"24032",0.0624999999389648,"Shelf"
"47631",5,"24033",0.0625000000610352,"Slope"
"47632",5,"24034",0.0625,"Slope"
"5895",2,"24036",0.0624999998779297,"Shelf"
"25895",4,"24036",0.0624999998779297,"Shelf"
"47633",5,"24037",0.0625,"Slope"
"5896",2,"24038",0.0624999998779297,"Shelf"
"25896",4,"24038",0.0624999998779297,"Shelf"
"5897",2,"24039",0.0624999999389648,"Shelf"
"25897",4,"24039",0.0624999999389648,"Shelf"
"47634",5,"24042",0.0624999999389648,"Slope"
"47635",5,"24043",0.0625,"Slope"
"47636",5,"24044",0.0624999999389648,"Slope"
"5898",2,"24045",0.0235807658691406,"Shelf"
"25898",4,"24045",0.0235807810058594,"Shelf"
"47637",5,"24045",0.0389192164306641,"Slope"
"47638",5,"24046",0.0624999999389648,"Slope"
"5899",2,"24047",0.0624999999389648,"Shelf"
"25899",4,"24047",0.0624999999389648,"Shelf"
"47639",5,"2405",0.0624999999389648,"Slope"
"5900",2,"24050",0.0625,"Shelf"
"25900",4,"24050",0.0625,"Shelf"
"5901",2,"24051",0.00764866876220703,"Shelf"
"25901",4,"24051",0.00764865655517578,"Shelf"
"47640",5,"24056",0.0624999999389648,"Slope"
"5902",2,"24059",0.0624999999389648,"Shelf"
"25902",4,"24059",0.0624999999389648,"Shelf"
"47641",5,"24060",0.0625,"Slope"
"5903",2,"24061",0.0625000000610352,"Shelf"
"25903",4,"24061",0.0625000000610352,"Shelf"
"5904",2,"24062",0.0369944360351563,"Shelf"
"25904",4,"24062",0.036994451965332,"Shelf"
"47642",5,"24062",0.0255055513305664,"Slope"
"47643",5,"24064",0.0624999999389648,"Slope"
"5905",2,"24066",0.0624999999389648,"Shelf"
"25905",4,"24066",0.0624999999389648,"Shelf"
"47644",5,"24069",0.0625,"Slope"
"47645",5,"2407",0.0625,"Slope"
"47646",5,"24072",0.0625,"Slope"
"5906",2,"24073",0.0625,"Shelf"
"25906",4,"24073",0.0625,"Shelf"
"5907",2,"24075",0.0625000000610352,"Shelf"
"25907",4,"24075",0.0625000000610352,"Shelf"
"5908",2,"24076",0.0191806502075195,"Shelf"
"25908",4,"24076",0.0191806445922852,"Shelf"
"47647",5,"24076",0.0433193596801758,"Slope"
"47648",5,"24077",0.0625000000610352,"Slope"
"5909",2,"2408",0.0624999999389648,"Shelf"
"25909",4,"2408",0.0624999999389648,"Shelf"
"47649",5,"24083",0.0625,"Slope"
"47650",5,"24084",0.0624999999389648,"Slope"
"5910",2,"24085",0.0625000000610352,"Shelf"
"25910",4,"24085",0.0625000000610352,"Shelf"
"5911",2,"24086",0.0625,"Shelf"
"25911",4,"24086",0.0625,"Shelf"
"5912",2,"24089",0.0625000000610352,"Shelf"
"25912",4,"24089",0.0625000000610352,"Shelf"
"5913",2,"2409",0.0625,"Shelf"
"25913",4,"2409",0.0625,"Shelf"
"5914",2,"24090",0.0624999999389648,"Shelf"
"25914",4,"24090",0.0624999999389648,"Shelf"
"47651",5,"24091",0.0625000000610352,"Slope"
"47652",5,"24092",0.0625000000610352,"Slope"
"47653",5,"24093",0.0625,"Slope"
"47654",5,"24094",0.0625,"Slope"
"47655",5,"24096",0.0624999999389648,"Slope"
"47656",5,"24097",0.0624999999389648,"Slope"
"5915",2,"24099",0.0586994454956055,"Shelf"
"25915",4,"24099",0.0586994548339844,"Shelf"
"47657",5,"241",0.0625,"Slope"
"47658",5,"24100",0.0625,"Slope"
"47659",5,"24101",0.0625000000610352,"Slope"
"47660",5,"24102",0.0625,"Slope"
"5916",2,"24103",0.0625000000610352,"Shelf"
"25916",4,"24103",0.0625000000610352,"Shelf"
"5917",2,"24104",0.0625,"Shelf"
"25917",4,"24104",0.0625,"Shelf"
"5918",2,"24105",0.00701030383300781,"Shelf"
"25918",4,"24105",0.00701029956054687,"Shelf"
"47661",5,"24106",0.0625,"Slope"
"5919",2,"24107",0.0624999999389648,"Shelf"
"25919",4,"24107",0.0624999999389648,"Shelf"
"47662",5,"24108",0.0625000000610352,"Slope"
"47663",5,"24109",0.0625,"Slope"
"5920",2,"2411",0.0625000000610352,"Shelf"
"25920",4,"2411",0.0625000000610352,"Shelf"
"47664",5,"24110",0.0625000000610352,"Slope"
"47665",5,"24111",0.0625,"Slope"
"47666",5,"24112",0.0625,"Slope"
"47667",5,"24114",0.0625000000610352,"Slope"
"47668",5,"24115",0.0624999999389648,"Slope"
